epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,5506.12,2.15106,2.46478,1.87168,0.0652,0.2806,0.06165,0.02083,2.23558,2.71229,1.96431,0.0013268,0.0013268,0.0013268
70,5588.89,2.15855,2.45373,1.87206,0.09206,0.21669,0.06477,0.02208,2.23316,2.68393,1.98685,0.0013169,0.0013169,0.0013169
71,5670.72,2.13821,2.45154,1.87675,0.07005,0.24308,0.05862,0.0207,2.23909,2.71748,1.9629,0.001307,0.001307,0.001307
72,5753.44,2.13425,2.46957,1.88584,0.06784,0.26776,0.06043,0.02084,2.2399,2.72472,1.9655,0.0012971,0.0012971,0.0012971
73,5837.79,2.14247,2.44791,1.8822,0.07357,0.23323,0.06035,0.02076,2.21643,2.71621,1.94104,0.0012872,0.0012872,0.0012872
74,5919.3,2.14413,2.46311,1.87047,0.10109,0.18342,0.0635,0.0213,2.2237,2.71186,1.95169,0.0012773,0.0012773,0.0012773
75,6005.72,2.13101,2.45744,1.86105,0.07241,0.24245,0.06061,0.02188,2.24882,2.72808,1.97907,0.0012674,0.0012674,0.0012674
76,6088.27,2.1341,2.46608,1.87299,0.0971,0.20792,0.06548,0.02203,2.22155,2.70729,1.95845,0.0012575,0.0012575,0.0012575
77,6172.2,2.13798,2.45388,1.86852,0.12332,0.17384,0.07088,0.02278,2.23908,2.74714,1.94565,0.0012476,0.0012476,0.0012476
78,6253.57,2.13688,2.44088,1.86058,0.10611,0.20087,0.06691,0.02258,2.21707,2.68467,1.95267,0.0012377,0.0012377,0.0012377
79,6336.91,2.12303,2.45044,1.86655,0.09041,0.2137,0.0647,0.02128,2.25034,2.69255,2.02301,0.0012278,0.0012278,0.0012278
80,6419.92,2.12123,2.4573,1.86698,0.04423,0.32996,0.06113,0.02057,2.26405,2.71214,1.96342,0.0012179,0.0012179,0.0012179
81,6501.42,2.11846,2.43878,1.86061,0.17479,0.09971,0.06966,0.02323,2.19699,2.70845,1.96913,0.001208,0.001208,0.001208
82,6583.74,2.13036,2.43465,1.86324,0.16822,0.10988,0.07109,0.02396,2.19457,2.67468,1.94086,0.0011981,0.0011981,0.0011981
83,6669.94,2.11733,2.44114,1.86706,0.11916,0.18071,0.07063,0.02357,2.21328,2.69832,1.95271,0.0011882,0.0011882,0.0011882
84,6754.72,2.13153,2.4202,1.85737,0.08109,0.22374,0.06028,0.02122,2.21498,2.71404,1.95085,0.0011783,0.0011783,0.0011783
85,6837.4,2.12594,2.43912,1.84765,0.0959,0.18848,0.06086,0.02142,2.22638,2.70111,1.93114,0.0011684,0.0011684,0.0011684
86,6920.91,2.11601,2.43812,1.868,0.06998,0.2627,0.06252,0.02209,2.22427,2.69082,1.95296,0.0011585,0.0011585,0.0011585
87,7003.23,2.12277,2.4426,1.85479,0.1313,0.14699,0.06666,0.02355,2.22066,2.70556,1.93364,0.0011486,0.0011486,0.0011486
88,7085.48,2.12392,2.46148,1.877,0.13904,0.13822,0.06784,0.02297,2.22174,2.68337,1.96075,0.0011387,0.0011387,0.0011387
89,7168.55,2.11809,2.42804,1.84656,0.14035,0.15739,0.07699,0.02495,2.20949,2.66894,1.95421,0.0011288,0.0011288,0.0011288
90,7248.13,2.11807,2.42828,1.85506,0.07768,0.24562,0.06332,0.02147,2.25005,2.72714,1.95016,0.0011189,0.0011189,0.0011189
91,7328.35,2.12479,2.45138,1.86914,0.10069,0.207,0.06726,0.02224,2.2292,2.70397,1.9388,0.001109,0.001109,0.001109
92,7406.89,2.10462,2.44003,1.85799,0.16964,0.11072,0.07268,0.0242,2.21019,2.67789,1.93259,0.0010991,0.0010991,0.0010991
93,7487.49,2.10437,2.4172,1.84642,0.12031,0.17058,0.06968,0.02355,2.20551,2.68101,1.95194,0.0010892,0.0010892,0.0010892
94,7568.21,2.11532,2.4217,1.85485,0.07234,0.27956,0.06755,0.02307,2.19821,2.67808,1.95417,0.0010793,0.0010793,0.0010793
95,7648.88,2.10164,2.4139,1.8534,0.09409,0.20476,0.06448,0.02244,2.20902,2.6718,1.94067,0.0010694,0.0010694,0.0010694
96,7729.58,2.1059,2.4236,1.85925,0.12819,0.16109,0.07144,0.02405,2.2128,2.67773,1.96016,0.0010595,0.0010595,0.0010595
97,7810.66,2.09731,2.39633,1.84822,0.15607,0.113,0.06987,0.02453,2.19552,2.65963,1.94866,0.0010496,0.0010496,0.0010496
98,7893.01,2.10295,2.42409,1.83703,0.10205,0.21199,0.07146,0.02388,2.19792,2.66384,1.93821,0.0010397,0.0010397,0.0010397
99,7974.24,2.11336,2.40692,1.85398,0.13953,0.14563,0.07046,0.02326,2.21489,2.66596,1.92723,0.0010298,0.0010298,0.0010298
100,8057.11,2.10607,2.42852,1.84855,0.11333,0.18279,0.06956,0.02389,2.20948,2.65818,1.92062,0.0010199,0.0010199,0.0010199
101,8141.29,2.09513,2.4108,1.84845,0.13269,0.15585,0.0746,0.02477,2.19665,2.65996,1.9225,0.00101,0.00101,0.00101
102,8224.91,2.10744,2.40974,1.8534,0.15346,0.13289,0.07387,0.02552,2.18618,2.65333,1.94288,0.0010001,0.0010001,0.0010001
103,8304.28,2.09888,2.42533,1.85475,0.11942,0.1798,0.07093,0.02443,2.21712,2.68438,1.94703,0.0009902,0.0009902,0.0009902
104,8383.33,2.09585,2.41136,1.83795,0.08966,0.24173,0.07204,0.02529,2.1954,2.6569,1.94389,0.0009803,0.0009803,0.0009803
105,8461.98,2.10015,2.43226,1.86031,0.1405,0.14898,0.07427,0.0254,2.19284,2.64746,1.94965,0.0009704,0.0009704,0.0009704
106,8541.22,2.10851,2.42383,1.84669,0.10727,0.21379,0.07247,0.0248,2.19157,2.683,1.92833,0.0009605,0.0009605,0.0009605
107,8620.42,2.09874,2.41966,1.84858,0.13238,0.1549,0.07159,0.02472,2.19444,2.65987,1.94221,0.0009506,0.0009506,0.0009506
108,8699.95,2.09101,2.40521,1.83479,0.09667,0.20882,0.06828,0.02395,2.20245,2.67205,1.94744,0.0009407,0.0009407,0.0009407
109,8779.41,2.10078,2.41415,1.83974,0.13322,0.146,0.07084,0.02406,2.197,2.65987,1.93049,0.0009308,0.0009308,0.0009308
110,8858.74,2.08769,2.40772,1.84543,0.11243,0.17962,0.06975,0.02371,2.19789,2.66856,1.93149,0.0009209,0.0009209,0.0009209
111,8937.38,2.08986,2.41944,1.83851,0.10854,0.18261,0.07012,0.02388,2.18184,2.65441,1.93852,0.000911,0.000911,0.000911
112,9017.08,2.09192,2.40723,1.845,0.13614,0.14265,0.0722,0.02483,2.1956,2.67039,1.95274,0.0009011,0.0009011,0.0009011
113,9096.24,2.0937,2.40772,1.84527,0.15586,0.14355,0.07776,0.02599,2.19354,2.66247,1.93766,0.0008912,0.0008912,0.0008912
114,9174.69,2.1145,2.39753,1.85566,0.13088,0.15874,0.07479,0.02496,2.19228,2.67003,1.94024,0.0008813,0.0008813,0.0008813
115,9252.54,2.08073,2.40567,1.84704,0.15982,0.13171,0.0769,0.02538,2.20876,2.6724,1.9337,0.0008714,0.0008714,0.0008714
116,9332.86,2.08695,2.42564,1.84983,0.14284,0.13867,0.0741,0.02551,2.19027,2.66474,1.93853,0.0008615,0.0008615,0.0008615
117,9412.7,2.0715,2.39712,1.83502,0.15191,0.14482,0.07646,0.02544,2.23416,2.67635,1.92638,0.0008516,0.0008516,0.0008516
118,9490.81,2.08674,2.40267,1.8351,0.1435,0.13786,0.07412,0.02566,2.19153,2.64742,1.94009,0.0008417,0.0008417,0.0008417
119,9569.12,2.08278,2.40072,1.83438,0.1185,0.16878,0.07247,0.02533,2.18811,2.6595,1.92976,0.0008318,0.0008318,0.0008318
120,9647.18,2.08364,2.42512,1.84215,0.16289,0.10956,0.07322,0.02435,2.19695,2.6613,1.94471,0.0008219,0.0008219,0.0008219
121,9725.71,2.0835,2.39016,1.83636,0.14308,0.13388,0.07191,0.02488,2.20043,2.68406,1.93847,0.000812,0.000812,0.000812
122,9803.69,2.07308,2.38424,1.83015,0.14796,0.12841,0.0735,0.0256,2.20364,2.66139,1.93439,0.0008021,0.0008021,0.0008021
123,9880.96,2.09879,2.42654,1.83843,0.16042,0.11942,0.07394,0.02539,2.18629,2.64954,1.9206,0.0007922,0.0007922,0.0007922
124,9959.64,2.09197,2.38751,1.83684,0.15419,0.1271,0.07519,0.02594,2.17923,2.65095,1.92737,0.0007823,0.0007823,0.0007823
125,10037.9,2.07748,2.39615,1.82853,0.13888,0.13795,0.07232,0.02479,2.21399,2.67603,1.92958,0.0007724,0.0007724,0.0007724
126,10114.9,2.07099,2.409,1.83655,0.15541,0.11734,0.07142,0.02422,2.20989,2.65479,1.95748,0.0007625,0.0007625,0.0007625
127,10192.2,2.09047,2.4021,1.83146,0.14312,0.14364,0.07393,0.02527,2.23682,2.67679,1.92234,0.0007526,0.0007526,0.0007526
128,10269.3,2.07373,2.38745,1.82893,0.10878,0.19978,0.07176,0.02454,2.20018,2.6671,1.94171,0.0007427,0.0007427,0.0007427
129,10346.4,2.07435,2.38853,1.82411,0.15796,0.12267,0.07674,0.02622,2.18751,2.65879,1.92675,0.0007328,0.0007328,0.0007328
130,10423.6,2.06586,2.38683,1.82492,0.14198,0.14898,0.07425,0.02596,2.16994,2.65136,1.9178,0.0007229,0.0007229,0.0007229
131,10501.6,2.06682,2.391,1.82185,0.12833,0.17095,0.07373,0.02551,2.19536,2.67846,1.93417,0.000713,0.000713,0.000713
132,10579.2,2.07334,2.3844,1.82093,0.12777,0.16471,0.07233,0.02507,2.18327,2.6424,1.92405,0.0007031,0.0007031,0.0007031
133,10656.7,2.07488,2.39201,1.82204,0.1126,0.18713,0.07328,0.02523,2.1952,2.65493,1.93506,0.0006932,0.0006932,0.0006932
134,10734.1,2.06633,2.38293,1.82093,0.12006,0.17528,0.07272,0.02554,2.18667,2.65115,1.92271,0.0006833,0.0006833,0.0006833
135,10810.9,2.07381,2.38827,1.8249,0.14302,0.137,0.07184,0.02509,2.17582,2.64146,1.92716,0.0006734,0.0006734,0.0006734
136,10888.3,2.06236,2.39083,1.82852,0.15239,0.12213,0.07383,0.02571,2.16907,2.64227,1.92075,0.0006635,0.0006635,0.0006635
137,10966.5,2.06856,2.37517,1.81727,0.16436,0.11725,0.07536,0.02634,2.1988,2.64808,1.91056,0.0006536,0.0006536,0.0006536
138,11043.9,2.06,2.38706,1.81795,0.17091,0.10405,0.07516,0.02618,2.18708,2.6432,1.9073,0.0006437,0.0006437,0.0006437
139,11121.6,2.07105,2.38974,1.82292,0.14751,0.12846,0.07444,0.02591,2.18943,2.65212,1.90621,0.0006338,0.0006338,0.0006338
140,11200.8,2.0643,2.37275,1.81083,0.16303,0.11806,0.07596,0.0266,2.17428,2.63963,1.91188,0.0006239,0.0006239,0.0006239
141,11278.7,2.07293,2.36194,1.81876,0.15323,0.12683,0.07387,0.02591,2.18107,2.64724,1.92517,0.000614,0.000614,0.000614
142,11356.2,2.05775,2.38721,1.82395,0.1619,0.12014,0.07517,0.02611,2.1954,2.64725,1.91945,0.0006041,0.0006041,0.0006041
143,11435.3,2.06028,2.35966,1.81165,0.16084,0.11924,0.07541,0.02613,2.1953,2.65022,1.93653,0.0005942,0.0005942,0.0005942
144,11513.6,2.06263,2.39359,1.82815,0.15705,0.12267,0.07513,0.02652,2.18194,2.63362,1.92718,0.0005843,0.0005843,0.0005843
145,11592.1,2.05586,2.36528,1.82,0.14892,0.13587,0.07506,0.02633,2.17735,2.63519,1.92719,0.0005744,0.0005744,0.0005744
146,11669.9,2.06111,2.37417,1.82239,0.15132,0.14075,0.07706,0.02633,2.18827,2.63797,1.92322,0.0005645,0.0005645,0.0005645
147,11747.6,2.06168,2.36342,1.81562,0.15344,0.13045,0.07592,0.0267,2.18698,2.63869,1.9188,0.0005546,0.0005546,0.0005546
148,11825.1,2.06086,2.36251,1.81135,0.15281,0.1215,0.07382,0.02576,2.18525,2.64197,1.92327,0.0005447,0.0005447,0.0005447
149,11902.5,2.0595,2.37106,1.81128,0.16681,0.11653,0.07788,0.02672,2.1774,2.64051,1.91658,0.0005348,0.0005348,0.0005348
150,11979.9,2.05253,2.37083,1.81774,0.17427,0.11074,0.07604,0.02641,2.18827,2.64185,1.9256,0.0005249,0.0005249,0.0005249
151,12057.4,2.06871,2.38138,1.82186,0.17183,0.10504,0.07391,0.0255,2.18592,2.64444,1.93109,0.000515,0.000515,0.000515
152,12134.7,2.06008,2.38314,1.81311,0.16364,0.11128,0.07449,0.02569,2.1935,2.64826,1.91923,0.0005051,0.0005051,0.0005051
153,12211.5,2.04103,2.37879,1.81419,0.17099,0.10513,0.07506,0.02599,2.17746,2.63883,1.92418,0.0004952,0.0004952,0.0004952
154,12289.2,2.0563,2.38097,1.81116,0.1588,0.11651,0.0738,0.02543,2.18399,2.64298,1.92784,0.0004853,0.0004853,0.0004853
155,12367.7,2.05601,2.37027,1.82085,0.15853,0.10875,0.07118,0.02516,2.17177,2.64174,1.92534,0.0004754,0.0004754,0.0004754
156,12446,2.0543,2.35969,1.80612,0.15993,0.11282,0.07398,0.02576,2.17677,2.63722,1.92078,0.0004655,0.0004655,0.0004655
157,12523.7,2.05172,2.37071,1.80276,0.16086,0.12204,0.07599,0.02631,2.17528,2.63595,1.91548,0.0004556,0.0004556,0.0004556
158,12600.7,2.04485,2.36523,1.80711,0.16945,0.11879,0.07701,0.02668,2.17524,2.62815,1.91441,0.0004457,0.0004457,0.0004457
159,12678,2.0525,2.37837,1.80556,0.16623,0.12045,0.07776,0.02673,2.17615,2.62711,1.92092,0.0004358,0.0004358,0.0004358
160,12755.9,2.04272,2.38179,1.79671,0.17232,0.11607,0.07851,0.02726,2.17108,2.62864,1.91222,0.0004259,0.0004259,0.0004259
161,12834,2.04665,2.36259,1.80328,0.17179,0.11454,0.07786,0.02724,2.1722,2.63122,1.91137,0.000416,0.000416,0.000416
162,12911.9,2.03773,2.3712,1.79963,0.16947,0.11273,0.07666,0.02646,2.1754,2.62814,1.92157,0.0004061,0.0004061,0.0004061
163,12989.5,2.04432,2.37266,1.81777,0.1589,0.12484,0.07682,0.02665,2.17035,2.63054,1.92526,0.0003962,0.0003962,0.0003962
164,13066.5,2.05539,2.37585,1.82054,0.16304,0.1196,0.0764,0.02661,2.17791,2.63296,1.92467,0.0003863,0.0003863,0.0003863
165,13143.7,2.04328,2.36487,1.81787,0.16227,0.12095,0.07776,0.02692,2.166,2.62957,1.91523,0.0003764,0.0003764,0.0003764
166,13221.5,2.04504,2.37287,1.80428,0.16245,0.12954,0.07899,0.02698,2.17529,2.63028,1.91777,0.0003665,0.0003665,0.0003665
167,13299.2,2.02913,2.36915,1.80422,0.16895,0.12755,0.08097,0.02763,2.16138,2.62079,1.91368,0.0003566,0.0003566,0.0003566
168,13377.4,2.05584,2.34151,1.79224,0.17728,0.11734,0.08083,0.02766,2.17651,2.62397,1.91406,0.0003467,0.0003467,0.0003467
169,13455.4,2.04648,2.35818,1.80393,0.17568,0.12267,0.08253,0.02782,2.17573,2.62826,1.91358,0.0003368,0.0003368,0.0003368
170,13534,2.05185,2.36784,1.80421,0.16855,0.12593,0.08058,0.02767,2.16957,2.63114,1.9105,0.0003269,0.0003269,0.0003269
171,13613,2.0488,2.35482,1.80191,0.16728,0.12186,0.07997,0.02727,2.16705,2.63299,1.915,0.000317,0.000317,0.000317
172,13691.1,2.04979,2.36134,1.80598,0.1736,0.12466,0.08185,0.02756,2.16276,2.62621,1.91233,0.0003071,0.0003071,0.0003071
173,13768.6,2.03557,2.36753,1.8004,0.16811,0.12385,0.07951,0.02704,2.17099,2.62948,1.91437,0.0002972,0.0002972,0.0002972
174,13845.9,2.03524,2.35001,1.79988,0.16967,0.12114,0.07941,0.02694,2.17454,2.62911,1.91617,0.0002873,0.0002873,0.0002873
175,13924.3,2.02406,2.36026,1.8024,0.16375,0.12466,0.0788,0.02664,2.17307,2.63045,1.91817,0.0002774,0.0002774,0.0002774
176,14002.1,2.03978,2.35358,1.79445,0.16744,0.12511,0.08003,0.02733,2.17002,2.62522,1.91499,0.0002675,0.0002675,0.0002675
177,14080.3,2.04043,2.35419,1.79755,0.16505,0.12556,0.07945,0.02725,2.16992,2.62205,1.91788,0.0002576,0.0002576,0.0002576
178,14159.4,2.04129,2.34522,1.80033,0.16719,0.12719,0.08007,0.02746,2.17432,2.62384,1.91898,0.0002477,0.0002477,0.0002477
179,14238.6,2.01746,2.36406,1.80142,0.16121,0.13027,0.07951,0.02744,2.17402,2.62433,1.91944,0.0002378,0.0002378,0.0002378
180,14317.9,2.02744,2.36581,1.79359,0.16587,0.12114,0.0779,0.02715,2.17449,2.62215,1.91854,0.0002279,0.0002279,0.0002279
181,14396.5,2.02509,2.35479,1.79687,0.16474,0.11951,0.07758,0.02703,2.17252,2.62432,1.91617,0.000218,0.000218,0.000218
182,14475.1,2.03291,2.36593,1.79779,0.16391,0.12213,0.07798,0.02699,2.17962,2.62427,1.91896,0.0002081,0.0002081,0.0002081
183,14554,2.04584,2.35749,1.79363,0.16758,0.11969,0.07756,0.02688,2.18196,2.62577,1.91798,0.0001982,0.0001982,0.0001982
184,14632.3,2.02504,2.34368,1.7896,0.1617,0.12502,0.07877,0.02701,2.17474,2.62508,1.91662,0.0001883,0.0001883,0.0001883
