epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,321.112,2.18202,3.30757,2.19656,0.15495,0.03156,0.02943,0.00724,2.31396,3.80381,2.30641,0.0018119,0.0018119,0.0018119
21,336.114,2.18379,3.3448,2.20856,0.18929,0.08481,0.03981,0.0136,2.26873,3.56397,2.24906,0.001802,0.001802,0.001802
22,351.387,2.14463,3.33957,2.15743,0.18847,0.08679,0.05232,0.0167,2.35296,3.6661,2.26486,0.0017921,0.0017921,0.0017921
23,366.589,2.12547,3.3388,2.16259,0.07897,0.1144,0.03264,0.00902,2.11366,3.60284,2.28296,0.0017822,0.0017822,0.0017822
24,381.837,2.10297,3.34991,2.14525,0.22107,0.0627,0.04353,0.01235,2.42787,3.64032,2.34873,0.0017723,0.0017723,0.0017723
25,396.878,2.13651,3.27736,2.14945,0.39965,0.04536,0.04577,0.01179,2.4714,3.72307,2.35374,0.0017624,0.0017624,0.0017624
26,411.83,2.17274,3.30338,2.13291,0.1685,0.09862,0.04347,0.01127,2.28735,3.57273,2.46948,0.0017525,0.0017525,0.0017525
27,427.171,2.12702,3.31201,2.1409,0.19891,0.10454,0.05564,0.01426,2.17987,3.36859,2.28989,0.0017426,0.0017426,0.0017426
28,442.115,2.10938,3.31308,2.15982,0.23873,0.04734,0.0419,0.01079,2.12916,3.38662,2.2372,0.0017327,0.0017327,0.0017327
29,457.825,2.10132,3.35054,2.13057,0.1564,0.0355,0.03233,0.00851,2.12608,3.47017,2.34198,0.0017228,0.0017228,0.0017228
30,473.465,2.12129,3.32298,2.15404,0.10342,0.06903,0.0261,0.00662,2.15874,3.42646,2.3775,0.0017129,0.0017129,0.0017129
31,489.821,2.11509,3.32357,2.14079,0.14463,0.04734,0.02777,0.00696,2.19171,3.44729,2.40561,0.001703,0.001703,0.001703
32,506.288,2.11621,3.28145,2.10302,0.11634,0.07298,0.02746,0.0067,2.19407,3.41844,2.35854,0.0016931,0.0016931,0.0016931
33,522.911,2.09465,3.34096,2.13956,0.00576,0.50099,0.02374,0.00693,2.45701,4.20273,2.35683,0.0016832,0.0016832,0.0016832
34,538.809,2.09812,3.3098,2.14387,0.14507,0.10241,0.04575,0.01271,2.08828,3.40988,2.31119,0.0016733,0.0016733,0.0016733
35,555.156,2.11367,3.28951,2.11583,0.15673,0.08481,0.03602,0.00874,2.24141,3.38605,2.30843,0.0016634,0.0016634,0.0016634
36,571.455,2.08589,3.31543,2.12595,0.17027,0.09073,0.03854,0.01166,2.12661,3.34674,2.22791,0.0016535,0.0016535,0.0016535
37,587.579,2.07724,3.26716,2.09177,0.21421,0.08284,0.05946,0.01484,2.16623,3.50321,2.21807,0.0016436,0.0016436,0.0016436
38,603.802,2.097,3.30802,2.13426,0.12988,0.06114,0.02737,0.007,2.22447,3.58176,2.42255,0.0016337,0.0016337,0.0016337
39,620.502,2.11373,3.27383,2.13695,0.16646,0.06509,0.03694,0.00992,2.18218,3.50243,2.28906,0.0016238,0.0016238,0.0016238
40,637.045,2.0886,3.3223,2.10613,0.34052,0.0572,0.04828,0.01108,2.55013,3.49643,2.3062,0.0016139,0.0016139,0.0016139
41,653.093,2.09871,3.34134,2.09551,0.35514,0.04339,0.05639,0.01769,2.3249,3.5762,2.26392,0.001604,0.001604,0.001604
42,669.581,2.0773,3.28108,2.12742,0.20987,0.02761,0.03399,0.00779,2.10241,3.84142,2.2555,0.0015941,0.0015941,0.0015941
43,685.217,2.074,3.31578,2.12006,0.23089,0.11045,0.08543,0.02835,2.14642,3.30275,2.21909,0.0015842,0.0015842,0.0015842
44,700.946,2.08201,3.26798,2.11233,0.12935,0.08481,0.04918,0.01523,2.44632,4.13581,2.32126,0.0015743,0.0015743,0.0015743
45,716.247,2.05204,3.28915,2.0617,0.17008,0.03353,0.02691,0.00681,2.17872,3.44876,2.38904,0.0015644,0.0015644,0.0015644
46,731.615,2.06688,3.3183,2.12233,0.32399,0.04734,0.05145,0.01297,2.07917,3.30362,2.29604,0.0015545,0.0015545,0.0015545
47,747.147,2.04975,3.29029,2.11658,0.2004,0.08453,0.04894,0.0117,2.29933,3.36812,2.56998,0.0015446,0.0015446,0.0015446
48,762.727,2.07172,3.26897,2.11054,0.19187,0.08087,0.05341,0.01474,2.22261,3.36957,2.22303,0.0015347,0.0015347,0.0015347
49,778.109,2.05856,3.2639,2.11835,0.19869,0.09073,0.06554,0.01546,2.15641,3.32436,2.30568,0.0015248,0.0015248,0.0015248
50,793.611,2.06884,3.2587,2.11388,0.14003,0.05128,0.03488,0.00931,2.07441,3.40479,2.29239,0.0015149,0.0015149,0.0015149
51,809.333,2.02896,3.30083,2.0889,0.3128,0.07101,0.06329,0.01988,2.20754,3.40891,2.24522,0.001505,0.001505,0.001505
52,824.668,2.04366,3.25542,2.0835,0.28266,0.07495,0.07054,0.02104,2.15487,3.33091,2.27797,0.0014951,0.0014951,0.0014951
53,839.937,2.0507,3.2434,2.08757,0.25863,0.1144,0.08653,0.03121,2.10469,3.23827,2.23712,0.0014852,0.0014852,0.0014852
54,855.513,2.01466,3.29022,2.0856,0.20675,0.06903,0.04251,0.01246,2.07079,3.46395,2.22239,0.0014753,0.0014753,0.0014753
55,871.13,2.04428,3.26789,2.09164,0.23029,0.08481,0.06081,0.01688,2.23832,3.36018,2.26376,0.0014654,0.0014654,0.0014654
56,886.818,2.03146,3.27787,2.08674,0.21058,0.0789,0.06127,0.01445,2.1271,3.32126,2.33114,0.0014555,0.0014555,0.0014555
57,902.277,2.05918,3.24702,2.10294,0.19097,0.10059,0.06387,0.01639,2.1471,3.30999,2.3064,0.0014456,0.0014456,0.0014456
58,917.842,2.0163,3.28076,2.07797,0.24416,0.0497,0.05376,0.01334,2.13133,3.45948,2.27266,0.0014357,0.0014357,0.0014357
59,933.472,2.02678,3.18941,2.07032,0.1747,0.06706,0.04655,0.01269,2.16048,3.54434,2.25417,0.0014258,0.0014258,0.0014258
60,949.268,2.0253,3.18878,2.06018,0.26182,0.07495,0.06715,0.02048,2.11906,3.25145,2.18855,0.0014159,0.0014159,0.0014159
61,965.122,2.02934,3.22804,2.07225,0.16834,0.0572,0.03804,0.01005,2.21473,3.35401,2.46537,0.001406,0.001406,0.001406
62,980.687,2.04518,3.22513,2.10948,0.2001,0.08284,0.06037,0.01766,2.23237,3.25187,2.26855,0.0013961,0.0013961,0.0013961
63,996.328,2.02934,3.24925,2.06954,0.47748,0.07101,0.07659,0.02921,2.25467,3.51759,2.23532,0.0013862,0.0013862,0.0013862
64,1012.37,2.04755,3.23384,2.0856,0.30251,0.07495,0.07224,0.02128,2.16401,3.33001,2.2221,0.0013763,0.0013763,0.0013763
65,1027.86,2.00227,3.24452,2.05985,0.26605,0.06312,0.06557,0.01589,2.0829,3.31784,2.2889,0.0013664,0.0013664,0.0013664
66,1043.55,2.03878,3.23319,2.10071,0.22535,0.07345,0.06232,0.01532,2.10678,3.32022,2.24688,0.0013565,0.0013565,0.0013565
67,1059.16,1.99515,3.23416,2.06952,0.2117,0.07101,0.05354,0.01336,2.1137,3.38436,2.27778,0.0013466,0.0013466,0.0013466
68,1074.82,2.04153,3.20984,2.0788,0.19535,0.11637,0.07067,0.0206,2.18608,3.24907,2.38162,0.0013367,0.0013367,0.0013367
69,1090.31,2.05643,3.2114,2.089,0.15844,0.0572,0.04499,0.01348,2.0723,3.27057,2.25406,0.0013268,0.0013268,0.0013268
70,1106.04,1.99722,3.2128,2.07968,0.24914,0.07692,0.05825,0.01481,2.1727,3.32759,2.3796,0.0013169,0.0013169,0.0013169
71,1121.95,2.05944,3.23503,2.0958,0.18977,0.08087,0.0398,0.01162,2.15408,3.29877,2.40052,0.001307,0.001307,0.001307
72,1137.75,2.03277,3.20034,2.07704,0.22517,0.06312,0.0553,0.01514,2.11777,3.28014,2.31849,0.0012971,0.0012971,0.0012971
73,1152.96,2.01283,3.21321,2.07595,0.37913,0.07692,0.0817,0.02453,2.07589,3.2437,2.25573,0.0012872,0.0012872,0.0012872
74,1168.66,2.00283,3.2167,2.05262,0.22631,0.07692,0.0619,0.0177,2.19587,3.34869,2.25003,0.0012773,0.0012773,0.0012773
75,1184.48,1.99863,3.22906,2.05802,0.29881,0.06509,0.06811,0.01828,2.17288,3.26365,2.26034,0.0012674,0.0012674,0.0012674
76,1200.13,1.98986,3.17686,2.04087,0.27156,0.10256,0.07223,0.02225,2.117,3.26134,2.31369,0.0012575,0.0012575,0.0012575
77,1216.14,1.98073,3.19254,2.05653,0.31118,0.07495,0.07347,0.01999,2.15925,3.23791,2.37749,0.0012476,0.0012476,0.0012476
78,1231.87,1.98203,3.18142,2.05982,0.24786,0.08284,0.06646,0.01984,2.05946,3.22021,2.20605,0.0012377,0.0012377,0.0012377
