epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,38159.2,1.94684,2.28607,1.91873,0.15403,0.18232,0.09355,0.03186,2.15471,2.62125,2.19483,0.0010405,0.0010405,0.0010405
183,38257.5,1.94312,2.27696,1.90822,0.15403,0.18378,0.09436,0.03201,2.1533,2.62051,2.19267,0.000991,0.000991,0.000991
184,38357.6,1.95009,2.26909,1.91688,0.15884,0.17739,0.09484,0.0322,2.15234,2.61924,2.19124,0.0009415,0.0009415,0.0009415
185,38455.8,1.94237,2.26977,1.90473,0.15868,0.17638,0.09464,0.03212,2.15204,2.61857,2.19034,0.000892,0.000892,0.000892
186,38554.1,1.93983,2.2707,1.90489,0.15871,0.17775,0.09509,0.03224,2.15033,2.61741,2.18748,0.0008425,0.0008425,0.0008425
187,38652.4,1.92708,2.25521,1.91026,0.1634,0.17073,0.09584,0.0324,2.14862,2.61631,2.18492,0.000793,0.000793,0.000793
188,38749.7,1.93154,2.26894,1.90915,0.16832,0.1648,0.09625,0.03251,2.14788,2.61533,2.1834,0.0007435,0.0007435,0.0007435
189,38846.9,1.94038,2.27643,1.91277,0.16795,0.16452,0.09619,0.03258,2.14636,2.6142,2.18133,0.000694,0.000694,0.000694
190,38945.2,1.92415,2.26168,1.90187,0.16709,0.16516,0.09621,0.03262,2.14536,2.61305,2.17956,0.0006445,0.0006445,0.0006445
191,39068.4,1.88241,2.44231,1.95598,0.16837,0.1647,0.09632,0.03262,2.14515,2.61291,2.17891,0.000595,0.000595,0.000595
192,39166,1.87517,2.4231,1.94757,0.16986,0.16361,0.09669,0.03266,2.14507,2.61333,2.17847,0.0005455,0.0005455,0.0005455
193,39264.3,1.86324,2.41384,1.94388,0.17047,0.16324,0.09661,0.03256,2.14451,2.61312,2.17729,0.000496,0.000496,0.000496
194,39361.6,1.85675,2.43768,1.93999,0.16725,0.17009,0.09725,0.03274,2.14424,2.61277,2.17605,0.0004465,0.0004465,0.0004465
195,39458.5,1.8513,2.4193,1.93935,0.17237,0.16379,0.09709,0.03275,2.14353,2.61199,2.17431,0.000397,0.000397,0.000397
196,39556.1,1.8486,2.39915,1.93447,0.17247,0.16379,0.0974,0.03294,2.1427,2.61147,2.17221,0.0003475,0.0003475,0.0003475
197,39653.3,1.85952,2.39915,1.94079,0.17973,0.1574,0.09809,0.03275,2.14212,2.61085,2.17024,0.000298,0.000298,0.000298
198,39750.7,1.84837,2.38745,1.93364,0.18558,0.15129,0.09859,0.03313,2.1414,2.61036,2.16849,0.0002485,0.0002485,0.0002485
199,39847.6,1.84175,2.39768,1.93715,0.18625,0.15175,0.09895,0.03328,2.14097,2.6101,2.16687,0.000199,0.000199,0.000199
200,39945.6,1.84813,2.39553,1.93096,0.18878,0.14344,0.0986,0.03328,2.14035,2.60963,2.16524,0.0001495,0.0001495,0.0001495
